POLICY_NUM,SURRENDER,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00217727,Y,65 Life,005566    ,008  ,130,95,527,GA
00217728,Y,65 Life,005566    ,008  ,130,77,527,GA
00217729,Y,65 Life,005566    ,008  ,130,42,526,GA
00217730,N,Term 80,054071    ,008  ,393,131,530,TX
00217731,N,Term 80,078503    ,008  ,217,11,530,GA
00217732,N,Term 80,067815    ,008  ,279,103,530,GA
00217733,N,Term 80,092498    ,008  ,182,92,530,GA
00217734,N,Adjustable CompLife,092498    ,008  ,182,86,530,GA
00217735,N,Adjustable CompLife,099992    ,008  ,#VALUE!,56,530,TX
00217736,N,Term 80,076702    ,008  ,226,162,530,TN
00217737,N,Term 80,076740    ,008  ,226,158,530,GA
00217738,N,Term 80,035624    ,008  ,572,140,530,CA
00217739,N,Term 80,076702    ,008  ,226,125,530,TN
00217740,N,Level Term 20,076702    ,008  ,226,125,530,TN
00217741,N,Term 80,090933    ,008  ,188,113,530,FL
00217742,N,Level Term 20,066345    ,008  ,158,29,395,GA
00217743,N,Level Term 20,063583    ,008  ,317,147,530,GA
00217744,Y,Level Term 10,063583    ,008  ,288,85,501,GA
00217745,N,Level Term 20,063583    ,008  ,317,42,530,GA
00217746,N,Level Term 10,063583    ,008  ,317,27,530,GA
00217747,N,Level Term 10,063583    ,008  ,317,27,530,GA
00217748,N,Term 80,063583    ,008  ,317,133,530,GA
00217749,N,65 Life,099992    ,008  ,#VALUE!,17,530,GA
00217750,N,Term 80,099992    ,008  ,#VALUE!,17,530,GA
00217751,N,Level Term 20,0C8140    ,008  ,31,4,519,GA
00217752,N,Level Term 20,061432    ,008  ,334,111,530,GA
00217753,N,Level Term 10,061432    ,008  ,334,111,530,GA
00217754,N,Term 80,091246    ,008  ,187,149,530,GA
00217755,N,Level Term 20,044964    ,008  ,470,141,530,GA
00217756,N,Term 80,090152    ,008  ,193,92,530,GA
00217757,N,Term 80,078410    ,008  ,218,91,530,VA
00217758,Y,Adjustable CompLife,060906    ,008  ,337,89,529,GA
00217759,N,Term 80,060906    ,008  ,338,90,530,GA
00217760,N,Term 80,090933    ,008  ,188,47,530,NC
00217761,N,Level Term 20,099992    ,008  ,#VALUE!,39,530,GA
00217762,N,Level Term 20,078503    ,008  ,217,95,530,GA
00217763,N,Term 80,074007    ,008  ,241,55,530,GA
00217764,N,Term 80,074007    ,008  ,206,0,494,GA
00217765,N,Term 80,074007    ,008  ,241,31,530,GA
00217766,N,Term 80,0B4964    ,008  ,74,8,530,FL
00217767,N,Term 80,048135    ,008  ,444,139,530,VA
00217768,N,Adjustable CompLife,090152    ,008  ,193,115,530,GA
00217769,N,Term 80,090152    ,008  ,163,55,500,GA
00217770,N,Term 80,090152    ,008  ,193,29,530,GA
00217771,N,Term 80,015801    ,008  ,105,151,530,IL
00217772,N,Term 80,092611    ,008  ,182,104,530,GA
00217773,N,Term 80,068729    ,008  ,271,95,530,GA
00217774,N,Level Term 20,054622    ,008  ,389,74,530,GA
00217775,N,Level Term 20,054622    ,008  ,334,20,475,GA
00217776,N,Term 80,007207    ,008  ,127,68,530,GA
00217777,N,Level Term 20,054622    ,008  ,389,53,530,GA
00217778,N,Level Term 20,015801    ,008  ,105,46,530,IL
00217779,N,Level Term 20,024253    ,008  ,85,25,530,FL
00217780,N,Level Term 20,024253    ,008  ,85,24,530,FL
00217781,N,Level Term 20,015073    ,008  ,107,5,530,GA
00217782,N,Level Term 20,078503    ,008  ,217,139,530,GA
00217783,N,Level Term 20,099992    ,008  ,#VALUE!,128,530,GA
00217784,N,Term 80,005566    ,008  ,133,123,530,GA
00217785,N,65 Life,005566    ,008  ,133,116,530,GA
00217786,N,65 Life,035624    ,008  ,572,54,530,GA
00217787,N,Level Term 20,0C1239    ,008  ,59,42,530,GA
00217788,N,Level Term 20,015053    ,008  ,72,0,494,GA
00217789,N,Level Term 20,087006    ,008  ,172,1,496,GA
00217790,N,Level Term 20,099992    ,008  ,#VALUE!,18,514,GA
00217791,N,Level Term 20,015053    ,008  ,107,33,530,GA
00217792,N,Term 80,066345    ,008  ,272,10,510,GA
00217793,N,Term 80,066345    ,008  ,292,20,530,GA
00217794,N,Level Term 20,078503    ,008  ,217,18,530,GA
00217795,N,Level Term 20,078503    ,008  ,217,16,530,GA
00217796,N,Term 80,087811    ,008  ,201,164,530,GA
00217797,N,Term 80,090152    ,008  ,193,150,530,GA
00217798,Y,Term 80,099992    ,008  ,#VALUE!,101,512,NV
00217799,N,Level Term 10,048555    ,008  ,419,73,509,TX
00217800,N,65 Life,078503    ,008  ,217,85,530,GA
00217801,Y,Term 80,099992    ,008  ,#VALUE!,66,512,NV
00217802,N,Adjustable CompLife,048555    ,008  ,439,80,530,TX
00217803,N,Adjustable CompLife,019404    ,008  ,96,33,530,GA
00217804,N,Level Term 20,019404    ,008  ,96,33,530,GA
00217805,N,Level Term 20,019404    ,008  ,96,31,530,GA
00217806,N,Level Term 10,048555    ,008  ,439,20,530,TX
00217807,N,Adjustable CompLife,048555    ,008  ,439,20,530,TX
00217808,N,Term 80,015801    ,008  ,105,17,530,NV
00217809,N,Level Term 20,019404    ,008  ,96,8,530,GA
00217810,N,Term 80,092611    ,008  ,182,163,530,GA
00217811,N,Adjustable CompLife,077044    ,008  ,224,102,530,GA
00217812,N,Level Term 20,077044    ,008  ,224,100,530,GA
00217813,N,Level Term 20,077044    ,008  ,224,99,530,GA
00217814,N,Adjustable CompLife,051803    ,008  ,412,91,530,GA
00217815,N,Term 80,051803    ,008  ,412,91,530,GA
00217816,N,Adjustable CompLife,0B4964    ,008  ,74,9,530,GA
00217817,N,Term 80,061476    ,008  ,334,120,530,GA
00217818,N,Adjustable CompLife,087643    ,008  ,202,86,530,MA
00217819,N,Level Term 20,044817    ,008  ,471,16,530,CA
00217820,N,Level Term 20,090152    ,008  ,193,155,529,GA
00217821,N,Term 80,078503    ,008  ,217,145,529,GA
00217822,N,Term 80,070163    ,008  ,122,#NUM!,390,GA
00217823,Y,65 Life,099992    ,008  ,#VALUE!,36,507,GA
00217824,N,Term 80,099992    ,008  ,#VALUE!,36,506,GA
00217825,N,Level Term 20,078503    ,008  ,217,150,529,GA
00217826,N,Term 80,078503    ,008  ,217,141,529,GA
00217827,N,Level Term 20,078503    ,008  ,217,124,529,GA
00217828,N,65 Life,015073    ,008  ,107,123,529,GA
00217829,N,65 Life,015073    ,008  ,107,112,529,GA
00217830,N,90 Life,015073    ,008  ,107,102,529,GA
00217831,N,Level Term 20,099992    ,008  ,#VALUE!,96,529,GA
00217832,N,Level Term 20,015073    ,008  ,107,45,529,GA
00217833,N,Level Term 20,015073    ,008  ,107,19,529,GA
00217834,N,Term 80,067815    ,008  ,279,157,529,GA
00217835,N,Term 80,085196    ,008  ,317,106,529,NY
00217836,N,Term 80,090152    ,008  ,193,150,529,GA
00217837,N,Level Term 20,073268    ,008  ,245,135,529,WA
00217838,N,Level Term 20,099992    ,008  ,#VALUE!,131,529,GA
00217839,N,Level Term 20,087643    ,008  ,202,123,529,GA
00217840,N,Term 80,098402    ,008  ,157,118,529,TN
00217841,N,Level Term 20,099992    ,008  ,#VALUE!,81,529,GA
00217842,N,Adjustable CompLife,019404    ,008  ,96,53,529,GA
00217843,N,Term 80,019404    ,008  ,96,53,529,GA
00217844,N,Level Term 20,015073    ,008  ,107,34,529,GA
00217845,N,Term 80,019404    ,008  ,96,143,529,NC
00217846,N,Term 80,048135    ,008  ,444,154,529,GA
00217847,N,Level Term 20,048135    ,008  ,444,18,529,GA
00217848,N,Level Term 20,063120    ,008  ,320,143,529,GA
00217849,N,Level Term 10,067102    ,008  ,285,134,529,CA
00217850,N,Term 80,099992    ,008  ,#VALUE!,47,529,GA
00217851,N,65 Life,067102    ,008  ,285,14,529,CA
00217852,N,Term 80,061476    ,008  ,334,138,529,GA
00217853,N,Level Term 20,078503    ,008  ,217,133,529,GA
00217854,N,Term 80,099992    ,008  ,#VALUE!,131,529,GA
00217855,N,Term 80,090933    ,008  ,188,113,529,FL
00217856,N,Term 80,098402    ,008  ,157,40,529,GA
00217857,N,Level Term 20,078503    ,008  ,217,0,529,GA
00217858,N,Term 80,002687    ,008  ,141,136,529,FL
00217859,N,Level Term 20,019404    ,008  ,96,116,529,GA
00217860,N,65 Life,078503    ,008  ,217,110,529,GA
00217861,N,Level Term 20,078503    ,008  ,217,110,529,GA
00217862,N,Level Term 20,078784    ,008  ,215,100,529,GA
00217863,N,Level Term 20,019404    ,008  ,96,92,529,GA
00217864,N,65 Life,078503    ,008  ,217,88,529,GA
00217865,N,Term 80,019404    ,008  ,96,79,529,GA
00217866,N,Term 80,078503    ,008  ,217,75,529,GA
00217867,N,Level Term 20,078503    ,008  ,217,75,529,GA
00217868,N,Term 80,099992    ,008  ,#VALUE!,53,529,GA
00217869,N,Level Term 20,024100    ,008  ,49,0,492,CA
00217870,N,Level Term 20,024100    ,008  ,49,0,492,UT
00217871,N,Term 80,066345    ,008  ,282,27,519,GA
00217872,N,65 Life,023871    ,008  ,87,35,529,GA
00217873,N,Level Term 20,099992    ,008  ,#VALUE!,0,493,GA
00217874,N,Level Term 20,024100    ,008  ,86,32,529,CA
00217875,N,Level Term 20,024100    ,008  ,86,32,529,UT
00217876,N,Level Term 20,023871    ,008  ,87,31,529,GA
00217877,N,Adjustable CompLife,019404    ,008  ,96,6,529,GA
00217878,N,Term 80,090152    ,008  ,161,75,497,GA
00217879,N,Term 80,066345    ,008  ,292,102,529,MT
00217880,N,Level Term 20,007207    ,008  ,127,101,529,GA
00217881,N,65 Life,0B4964    ,008  ,74,59,529,GA
00217882,N,Term 80,0B4964    ,008  ,74,59,529,GA
00217883,N,65 Life,0B4964    ,008  ,74,35,529,GA
00217884,N,Term 80,078503    ,008  ,217,148,529,GA
00217885,Y,65 Life,058155    ,008  ,324,71,493,NC
00217886,Y,65 Life,058155    ,008  ,324,32,493,NC
00217887,N,Adjustable CompLife,024253    ,008  ,85,36,529,CO
00217888,N,Level Term 20,024253    ,008  ,49,0,493,CO
00217889,N,Level Term 20,0E1345    ,008  ,36,33,529,GA
00217890,N,Level Term 20,024253    ,008  ,85,31,529,CO
00217891,N,Term 80,091246    ,008  ,187,99,529,PA
00217892,N,Level Term 20,098185    ,008  ,158,81,529,NJ
00217893,N,Term 80,024100    ,008  ,86,45,529,GA
00217894,N,Term 80,014969    ,008  ,108,84,529,GA
00217895,N,Level Term 20,078410    ,008  ,218,69,529,GA
00217896,N,Level Term 20,002687    ,008  ,141,50,529,GA
00217897,N,Term 80,005566    ,008  ,133,119,529,KY
00217898,N,Level Term 20,067102    ,008  ,285,85,529,GA
00217899,N,Adjustable CompLife,061432    ,008  ,334,35,529,GA
00217900,N,Level Term 20,061432    ,008  ,297,#NUM!,493,GA
00217901,N,Adjustable CompLife,061432    ,008  ,334,34,529,GA
00217902,N,Level Term 10,061432    ,008  ,334,34,529,GA
00217903,N,Level Term 20,061432    ,008  ,334,31,529,GA
00217904,N,Level Term 20,063583    ,008  ,317,159,529,GA
00217905,N,Term 80,087811    ,008  ,201,107,529,NC
00217906,N,Adjustable CompLife,087811    ,008  ,201,107,529,NC
00217907,N,Term 80,045614    ,008  ,465,76,529,GA
00217908,N,Level Term 20,063583    ,008  ,317,60,529,GA
00217909,N,Level Term 20,063583    ,008  ,317,60,529,GA
00217910,N,Level Term 20,087811    ,008  ,201,44,529,NC
00217911,N,Level Term 20,0E1817    ,008  ,34,21,529,GA
00217912,N,Level Term 20,063120    ,008  ,320,146,529,FL
00217913,N,Level Term 20,063120    ,008  ,320,146,529,FL
00217914,N,Level Term 20,014969    ,008  ,108,88,529,GA
00217915,N,Term 80,078503    ,008  ,217,66,529,GA
00217916,N,Level Term 20,078784    ,008  ,215,61,529,GA
00217917,N,Estate CompLife,078784    ,008  ,215,39,529,GA
00217918,N,Adjustable CompLife,078784    ,008  ,215,2,529,GA
00217919,N,Level Term 20,0B4666    ,008  ,75,38,529,GA
00217920,N,Term 80,063120    ,008  ,320,152,529,GA
00217921,N,Level Term 10,063120    ,008  ,320,107,529,GA
00217922,N,Term 80,087811    ,008  ,201,92,529,GA
00217923,N,Level Term 20,074007    ,008  ,241,87,529,MD
00217924,N,Adjustable CompLife,063120    ,008  ,320,78,529,GA
00217925,N,Level Term 20,074007    ,008  ,241,70,529,MD
00217926,N,Level Term 20,063120    ,008  ,320,67,529,GA
00217927,N,Level Term 20,099992    ,008  ,#VALUE!,59,529,GA
00217928,N,Level Term 20,099992    ,008  ,#VALUE!,110,481,GA
00217929,N,Term 80,078503    ,008  ,217,152,529,GA
00217930,N,Level Term 20,063583    ,008  ,317,89,529,GA
00217931,N,65 Life,063583    ,008  ,317,86,529,GA
00217932,N,65 Life,063583    ,008  ,317,68,529,GA
00217933,N,Term 80,090152    ,008  ,193,29,529,GA
00217934,N,Level Term 20,048555    ,008  ,439,17,529,GA
00217935,N,65 Life,059107    ,008  ,353,7,529,GA
00217936,N,Level Term 20,059107    ,008  ,353,10,529,GA
00217937,N,Term 80,090152    ,008  ,60,29,395,GA
00217938,N,Term 80,090152    ,008  ,193,133,529,GA
00217939,N,Term 80,005566    ,008  ,133,41,529,AZ
00217940,N,Term 80,035624    ,008  ,572,164,529,NC
00217941,N,Level Term 20,002687    ,008  ,85,8,473,GA
00217942,N,Adjustable CompLife,002687    ,008  ,104,11,492,GA
00217943,N,Term 80,060906    ,008  ,338,139,529,GA
00217944,N,Term 80,005566    ,008  ,133,128,529,GA
00217945,N,65 Life,099992    ,008  ,#VALUE!,30,529,GA
00217946,N,Level Term 20,099992    ,008  ,#VALUE!,30,529,GA
00217947,N,Term 80,090933    ,008  ,188,88,529,GA
00217948,N,65 Life,090933    ,008  ,188,56,529,GA
00217949,N,Level Term 10,048555    ,008  ,403,121,492,GA
00217950,N,90 Life,078784    ,008  ,215,107,529,GA
00217951,N,Level Term 20,078784    ,008  ,215,97,529,GA
00217952,N,Term 80,019404    ,008  ,96,89,529,GA
00217953,N,Level Term 20,019404    ,008  ,96,87,529,GA
00217954,N,65 Life,063583    ,008  ,317,85,529,GA
00217955,N,Adjustable CompLife,078784    ,008  ,215,83,529,GA
00217956,N,Term 80,099992    ,008  ,#VALUE!,36,525,GA
00217957,N,Level Term 20,048555    ,008  ,439,33,529,GA
00217958,N,Level Term 10,048555    ,008  ,439,34,529,GA
00217959,N,Term 80,099992    ,008  ,#VALUE!,123,529,GA
00217960,N,Term 80,090933    ,008  ,188,65,529,GA
00217961,N,Term 80,078503    ,008  ,217,64,529,GA
00217962,N,Level Term 20,099992    ,008  ,#VALUE!,14,499,GA
00217963,N,65 Life,099992    ,008  ,#VALUE!,8,529,GA
00217964,N,Term 80,099992    ,008  ,#VALUE!,8,529,GA
00217965,N,65 Life,099992    ,008  ,#VALUE!,110,529,GA
00217966,N,Term 80,099992    ,008  ,#VALUE!,88,529,GA
00217967,N,Level Term 20,048135    ,008  ,444,80,529,GA
00217968,N,Level Term 20,099992    ,008  ,#VALUE!,65,529,GA
00217969,N,Level Term 20,0E1024    ,008  ,37,5,529,GA
00217970,N,Term 80,099992    ,008  ,#VALUE!,63,529,GA
00217971,N,65 Life,099992    ,008  ,#VALUE!,34,529,TN
00217972,N,Term 80,099992    ,008  ,#VALUE!,34,529,TN
00217973,N,Term 80,091246    ,008  ,187,135,529,GA
00217974,N,Level Term 20,070163    ,008  ,219,59,485,NC
00217975,N,Level Term 20,070289    ,008  ,261,97,529,GA
00217976,N,Term 80,091246    ,008  ,187,64,529,GA
00217977,N,Term 80,078503    ,008  ,217,115,528,GA
00217978,N,Term 80,060906    ,008  ,338,93,528,GA
00217979,N,Level Term 10,0B4666    ,008  ,75,35,528,GA
00217980,N,Term 80,048135    ,008  ,444,132,528,GA
00217981,N,90 Life,063583    ,008  ,317,114,528,GA
00217982,N,90 Life,063583    ,008  ,317,84,528,GA
00217983,N,Level Term 20,019404    ,008  ,60,0,493,IL
00217984,N,Level Term 20,019404    ,008  ,96,31,528,IL
00217985,N,Term 80,074007    ,008  ,241,147,528,GA
00217986,N,Term 80,098402    ,008  ,157,133,528,GA
00217987,N,Term 80,074007    ,008  ,241,126,528,GA
00217988,N,Term 80,098402    ,008  ,157,69,528,GA
00217989,N,Level Term 20,099992    ,008  ,#VALUE!,164,528,GA
00217990,N,Level Term 20,099992    ,008  ,#VALUE!,126,528,GA
00217991,N,Term 80,048539    ,008  ,440,107,528,CO
00217992,N,Adjustable CompLife,048539    ,008  ,440,176,528,CO
00217993,N,Adjustable CompLife,048539    ,008  ,440,176,528,CO
00217994,N,Term 80,002341    ,008  ,142,16,528,GA
00217995,N,Level Term 20,099992    ,008  ,#VALUE!,81,528,GA
00217996,N,Term 80,091246    ,008  ,187,57,528,GA
00217997,N,20 Pay Life,002687    ,008  ,141,9,528,IL
00217998,N,Level Term 20,002687    ,008  ,141,9,528,IL
00217999,N,Level Term 20,002687    ,008  ,141,9,528,IL
00218000,N,Term 80,059580    ,008  ,349,132,528,FL
00218001,N,Term 80,078503    ,008  ,217,119,528,GA
00218002,N,Level Term 20,087643    ,008  ,202,115,528,GA
00218003,N,Level Term 20,099992    ,008  ,#VALUE!,109,528,GA
00218004,N,Adjustable CompLife,087643    ,008  ,202,101,528,GA
00218005,Y,Term 80,090933    ,008  ,178,61,518,GA
00218006,Y,Term 80,090933    ,008  ,178,44,518,GA
00218007,N,Level Term 10,063583    ,008  ,317,34,528,GA
00218008,N,Term 80,090933    ,008  ,188,10,528,GA
00218009,N,Level Term 20,090152    ,008  ,193,163,528,GA
00218010,N,Term 80,014969    ,008  ,108,61,528,GA
00218011,N,Level Term 20,0E0591    ,008  ,26,0,515,GA
00218012,N,Level Term 20,0B4666    ,008  ,75,11,528,GA
00218013,N,Level Term 20,019404    ,008  ,96,8,528,GA
00218014,Y,Level Term 10,061432    ,008  ,285,98,480,GA
00218015,N,Level Term 10,061432    ,008  ,330,126,525,GA
00218016,N,65 Life,063583    ,008  ,317,107,528,GA
00218017,N,Level Term 20,063583    ,008  ,317,107,528,GA
00218018,Y,Level Term 20,061432    ,008  ,285,57,480,GA
00218019,N,Term 80,0B5866    ,008  ,70,85,528,GA
00218020,N,90 Life,0B5866    ,008  ,70,65,528,GA
00218021,N,Term 80,060906    ,008  ,338,165,528,GA
00218022,N,Level Term 20,099992    ,008  ,#VALUE!,92,528,GA
00218023,N,Level Term 20,078503    ,008  ,217,78,528,IL
00218024,N,Level Term 20,078503    ,008  ,217,77,528,IL
00218025,N,Level Term 20,078503    ,008  ,217,77,528,IL
00218026,Y,Level Term 20,068729    ,008  ,230,31,487,GA
00218027,N,65 Life,078503    ,008  ,217,66,528,IL
00218028,N,65 Life,078503    ,008  ,217,54,528,IL
00218029,N,Level Term 20,078503    ,008  ,217,78,528,IL
00218030,N,65 Life,078503    ,008  ,217,6,528,IL
00218031,N,Level Term 20,015053    ,008  ,107,92,528,GA
00218032,N,Term 80,068729    ,008  ,271,74,528,MD
00218033,N,Level Term 20,099992    ,008  ,#VALUE!,69,528,GA
00218034,N,Adjustable CompLife,068729    ,008  ,271,41,528,MD
00218035,N,Adjustable CompLife,068729    ,008  ,271,6,528,MD
00218036,N,Term 80,066345    ,008  ,270,121,506,GA
00218037,Y,Estate CompLife,048135    ,008  ,413,53,497,GA
00218038,N,Term 80,099992    ,008  ,#VALUE!,68,528,GA
00218039,N,Level Term 20,099992    ,008  ,#VALUE!,57,528,GA
00218040,N,Term 80,066345    ,008  ,270,26,506,GA
00218041,N,Estate CompLife,066345    ,008  ,292,47,528,GA
00218042,N,Term 80,066345    ,008  ,292,21,528,GA
00218043,N,Term 80,066345    ,008  ,292,21,528,GA
00218044,N,Term 80,099992    ,008  ,#VALUE!,108,528,GA
00218045,N,Term 80,061476    ,008  ,334,83,528,GA
00218046,N,Term 80,099992    ,008  ,#VALUE!,61,528,NC
00218047,N,Term 80,005566    ,008  ,133,41,528,AZ
00218048,N,Adjustable CompLife,015817    ,008  ,105,33,528,GA
00218049,N,Term 80,099992    ,008  ,#VALUE!,90,528,GA
00218050,N,90 Life,0C1239    ,008  ,59,79,528,GA
00218051,N,Term 80,0C1239    ,008  ,59,79,528,GA
00218052,N,Level Term 20,015073    ,008  ,107,42,528,TN
00218053,N,Level Term 20,078503    ,008  ,217,30,528,GA
00218054,N,Term 80,067815    ,008  ,279,133,528,GA
00218055,N,Adjustable CompLife,060402    ,008  ,342,122,528,GA
00218056,N,Term 80,060402    ,008  ,342,93,528,GA
00218057,N,Term 80,067815    ,008  ,279,59,528,GA
00218058,N,Term 80,099992    ,008  ,#VALUE!,119,528,GA
00218059,N,Term 80,078503    ,008  ,217,108,528,GA
00218060,N,Adjustable CompLife,090152    ,008  ,193,105,528,GA
00218061,Y,Term 80,090152    ,008  ,175,86,510,GA
00218062,N,Term 80,015177    ,008  ,107,85,528,GA
00218063,N,Level Term 20,0B6149    ,008  ,70,63,528,CO
00218064,N,Level Term 20,099992    ,008  ,#VALUE!,38,528,GA
00218065,N,Term 80,090152    ,008  ,193,17,528,GA
00218066,N,65 Life,099992    ,008  ,#VALUE!,80,528,GA
00218067,N,Term 80,099992    ,008  ,#VALUE!,80,528,GA
00218068,N,65 Life,099992    ,008  ,#VALUE!,51,528,WI
00218069,N,Term 80,099992    ,008  ,#VALUE!,51,528,WI
00218070,N,65 Life,099992    ,008  ,#VALUE!,38,528,WI
00218071,N,Term 80,014969    ,008  ,108,17,528,GA
00218072,N,Term 80,078503    ,008  ,217,145,528,GA
00218073,N,Adjustable CompLife,078503    ,008  ,217,101,528,GA
00218074,N,Term 80,015073    ,008  ,107,94,528,GA
00218075,N,Adjustable CompLife,015073    ,008  ,107,60,528,GA
00218076,N,Adjustable CompLife,015073    ,008  ,107,35,528,GA
00218077,N,Level Term 20,099992    ,008  ,#VALUE!,153,528,GA
00218078,N,Term 80,049080    ,008  ,435,123,528,GA
00218079,N,Adjustable CompLife,068729    ,008  ,271,70,528,GA
00218080,N,Term 80,068729    ,008  ,271,70,528,GA
00218081,N,Adjustable CompLife,068729    ,008  ,271,61,528,GA
00218082,N,Adjustable CompLife,068729    ,008  ,271,6,528,GA
00218083,N,Level Term 20,068729    ,008  ,271,152,528,GA
00218084,Y,Term 80,0C7413    ,008  ,40,74,524,GA
00218085,N,Term 80,051803    ,008  ,412,73,528,GA
00218086,N,65 Life,074007    ,008  ,241,59,528,CA
00218087,N,Term 80,074007    ,008  ,241,59,528,CA
00218088,N,Level Term 20,002687    ,008  ,117,29,504,GA
00218089,N,Level Term 20,048135    ,008  ,444,23,528,GA
00218090,N,Adjustable CompLife,002687    ,008  ,120,3,507,GA
00218091,N,Level Term 20,0C7413    ,008  ,44,4,528,GA
00218092,N,Level Term 20,077044    ,008  ,224,136,528,GA
00218093,N,Term 80,005566    ,008  ,133,109,528,GA
00218094,Y,10 Pay Life,0C6126    ,008  ,25,21,504,GA
00218095,N,Level Term 20,000571    ,008  ,7,0,485,GA
00218096,N,65 Life,0C6126    ,008  ,49,23,528,GA
00218097,N,Level Term 20,0C6126    ,008  ,49,23,528,GA
00218098,N,Level Term 20,061541    ,008  ,333,146,528,GA
00218099,N,Term 80,061541    ,008  ,333,125,528,GA
00218100,N,Term 80,016303    ,008  ,103,102,528,CO
00218101,N,Level Term 20,023474    ,008  ,67,23,507,GA
00218102,Y,90 Life,023474    ,008  ,66,19,506,GA
00218103,N,Term 80,005566    ,008  ,133,147,528,GA
00218104,N,Term 80,015053    ,008  ,70,63,490,GA
00218105,N,Term 80,066345    ,008  ,292,81,528,GA
00218106,N,Term 80,005566    ,008  ,133,73,528,GA
00218107,N,Level Term 20,015053    ,008  ,69,15,489,GA
00218108,N,Adjustable CompLife,015817    ,008  ,105,39,528,GA
00218109,N,Term 80,091246    ,008  ,187,18,528,GA
00218110,N,Term 80,098402    ,008  ,157,143,528,GA
00218111,N,Term 80,098128    ,008  ,159,121,528,GA
00218112,N,Adjustable CompLife,078503    ,008  ,217,104,528,GA
00218113,N,Level Term 20,099992    ,008  ,#VALUE!,100,528,GA
00218114,N,Level Term 20,074007    ,008  ,241,24,528,GA
00218115,N,Level Term 20,068729    ,008  ,271,161,528,FL
00218116,N,Term 80,061476    ,008  ,334,77,528,GA
00218117,N,Term 80,073268    ,008  ,194,27,477,GA
00218118,N,65 Life,002687    ,008  ,141,68,528,GA
00218119,N,Term 80,090152    ,008  ,193,55,528,GA
00218120,N,Level Term 20,063120    ,008  ,320,146,528,NC
00218121,N,Level Term 20,063120    ,008  ,320,146,528,NC
00218122,N,Term 80,098402    ,008  ,157,123,528,GA
00218123,N,Level Term 20,078784    ,008  ,215,97,528,GA
00218124,Y,Level Term 20,044964    ,008  ,437,15,495,GA
00218125,N,Term 80,0C6126    ,008  ,49,39,528,GA
00218126,N,65 Life,078784    ,008  ,215,93,527,GA
00218127,N,Level Term 10,099992    ,008  ,#VALUE!,72,482,GA
00218128,N,Term 80,007207    ,008  ,127,86,527,GA
00218129,N,Level Term 20,063120    ,008  ,320,59,527,GA
00218130,N,Term 80,015177    ,008  ,80,2,500,FL
00218131,Y,Estate CompLife,015177    ,008  ,103,23,523,FL
00218132,N,Level Term 20,063120    ,008  ,320,20,527,GA
00218133,N,Adjustable CompLife,048555    ,008  ,439,123,527,GA
00218134,N,Adjustable CompLife,007207    ,008  ,127,116,527,GA
00218135,N,Adjustable CompLife,048555    ,008  ,439,64,527,GA
00218136,N,Term 80,0B8502    ,008  ,65,56,527,GA
00218137,Y,65 Life,0B8502    ,008  ,14,2,477,GA
00218138,N,Level Term 20,078503    ,008  ,217,51,527,GA
00218139,N,Level Term 20,078503    ,008  ,217,51,527,GA
00218140,N,Term 80,092498    ,008  ,182,108,527,NJ
00218141,N,Adjustable CompLife,092498    ,008  ,182,18,527,NJ
00218142,N,Level Term 20,063120    ,008  ,320,137,527,GA
00218143,N,Level Term 20,063120    ,008  ,320,135,527,GA
00218144,N,Adjustable CompLife,063120    ,008  ,320,105,527,GA
00218145,N,Term 80,090933    ,008  ,152,21,491,GA
00218146,N,Term 80,060906    ,008  ,338,48,527,GA
00218147,N,Level Term 20,015073    ,008  ,107,15,527,VA
00218148,Y,Adjustable CompLife,077044    ,008  ,188,61,491,[NULL]
00218149,N,Term 80,0B6149    ,008  ,70,44,527,CO
00218150,N,Level Term 20,015053    ,008  ,107,13,527,GA
00218151,N,Level Term 20,099992    ,008  ,#VALUE!,27,527,NC
00218152,N,Term 80,067815    ,008  ,279,161,527,GA
00218153,N,Level Term 20,070289    ,008  ,261,125,527,GA
00218154,N,Level Term 20,048555    ,008  ,439,54,527,PA
00218155,N,Level Term 20,015801    ,008  ,105,50,527,FL
00218156,N,Term 80,015801    ,008  ,105,50,527,FL
00218157,N,Level Term 20,074007    ,008  ,241,47,527,VA
00218158,N,Term 80,0C2075    ,008  ,20,0,491,GA
00218159,N,Term 80,0C2075    ,008  ,56,31,527,GA
00218160,N,Term 80,092498    ,008  ,182,109,527,GA
00218161,N,Term 80,067815    ,008  ,244,36,493,GA
00218162,N,65 Life,015801    ,008  ,105,65,527,GA
00218163,Y,Term 80,015801    ,008  ,95,55,517,GA
00218164,N,65 Life,015801    ,008  ,105,31,527,GA
00218165,N,Adjustable CompLife,092498    ,008  ,182,23,527,GA
00218166,N,Term 80,0J6197    ,008  ,11,8,527,GA
00218167,N,Term 80,060906    ,008  ,338,120,527,GA
00218168,N,Level Term 20,076702    ,008  ,226,16,527,GA
00218169,N,Level Term 20,0C7413    ,008  ,44,9,527,GA
00218170,N,Term 80,087811    ,008  ,201,108,527,GA
00218171,N,Term 80,035624    ,008  ,572,161,527,GA
00218172,N,Level Term 20,061541    ,008  ,333,140,527,GA
